Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.258647,6.164,16.688,0.000,0.006,23.522
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.266055,7.408,0.000,0.000,0.008,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.272282,6.227,0.000,0.000,0.006,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.278912,6.630,16.698,0.000,0.006,19.954
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.290490,11.578,0.000,0.000,0.006,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.297653,7.163,16.654,0.000,0.006,17.866
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.304801,7.148,0.000,0.000,0.006,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.311194,6.392,16.695,0.000,0.005,21.021
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.322061,10.867,0.000,0.000,0.006,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.329191,7.130,16.697,0.000,0.005,19.721
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.336011,6.820,0.000,0.000,0.005,0.000
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.344058,8.047,16.661,0.000,0.005,21.514
dota2.exe,9876,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,1,1.355072,11.013,0.000,0.000,0.006,0.000
